customer_id,age,annual_income_usd,months_since_signup,avg_session_length_min,pages_per_session,web_time_sec,app_time_sec,store_visits_30d,purchases_30d,returns_30d,cart_abandon_rate_pct,loyalty_score,signup_days_ago,preferred_channel,device_os,country,day_of_week,is_holiday_season,segment
10568,36,72967.0,14,18.3,5,41.0,425,0,4,1,61.2,70.8,439,app,Desktop,IN,Sat,0,budget
10569,41,27146.0,71,23.1,6,185.0,94,0,2,0,0.0,67.6,2138,,Desktop,US,Sat,0,budget
10570,31,71883.0,104,20.0,7,476.0,100,0,5,0,3.7,61.7,3120,web,Android,US,Tue,0,loyal
10571,22,41860.0,63,23.6,4,298.0,83,2,2,0,18.5,46.7,1913,web,Android,US,Sun,0,budget
10572,49,47517.0,73,32.2,3,708.0,282,1,2,1,52.9,75.9,2202,app,iOS,IN,Sun,0,budget
10573,36,22703.0,27,6.6,3,103.0,24,0,4,0,89.4,100.0,815,store,iOS,TR,Sun,0,budget
10574,44,57651.0,28,11.3,8,167.0,146,0,0,0,67.1,77.4,842,web,Android,TR,Thu,0,budget
10575,43,23017.0,43,19.6,6,407.0,209,0,0,0,40.1,58.3,1303,web,Desktop,BR,Fri,0,budget
10576,37,115013.0,87,19.2,5,452.0,368,3,2,0,73.3,56.0,2625,web,Android,TR,Mon,0,budget
10577,50,17815.0,50,9.5,12,967.0,274,0,3,0,71.8,51.1,1507,web,Desktop,IN,Thu,0,budget
10578,45,14249.0,16,30.8,1,187.0,149,1,2,0,28.9,20.3,481,store,Desktop,TR,Wed,0,budget
10579,46,23288.0,75,12.6,7,87.0,194,1,3,0,67.2,47.4,2261,app,Android,BR,Tue,1,budget
10580,75,34560.0,30,25.5,8,103.0,42,0,0,0,43.2,71.9,920,app,Android,BR,Tue,0,budget
10581,63,36582.0,12,20.6,2,13.0,7,1,1,0,59.1,81.0,384,store,,TR,Sun,0,budget
10582,61,21352.0,95,26.0,10,422.0,334,0,1,0,51.2,74.4,2874,web,Android,TR,Thu,0,budget
10583,51,19591.0,18,31.0,10,155.0,54,0,1,0,58.0,46.3,560,app,iOS,BR,Fri,0,budget
10584,39,8000.0,101,16.8,5,57.0,66,1,2,0,18.9,58.3,3055,app,Desktop,US,Tue,0,budget
10585,19,59567.0,57,1.0,6,48.0,330,2,3,0,88.1,53.7,1738,app,Android,TR,Thu,0,budget
10586,66,84800.98062380147,107,13.4,7,189.0,159,3,3,0,,98.1,3223,web,Android,TR,Wed,0,loyal
10587,74,16495.0,88,3.2,10,387.0,198,1,3,1,12.0,61.9,2662,app,Desktop,TR,Mon,0,budget
10588,30,39736.0,118,8.9,9,247.0,463,2,1,0,43.5,0.7,3561,web,Android,US,Sun,1,budget
10589,65,18290.0,48,8.4,10,200.0,76,2,3,1,,50.2,1443,mixed,Android,IN,Thu,0,budget
10590,22,21230.0,19,19.0,11,867.0,63,0,1,0,59.4,24.4,586,mixed,iOS,TR,Mon,0,budget
10591,18,34621.0,113,17.7,8,410.0,100,0,3,0,43.0,52.0,3407,app,iOS,US,Wed,0,budget
10592,45,38910.0,30,24.0,5,226.0,57,0,1,0,46.6,16.2,902,web,Desktop,US,Tue,0,budget
10593,48,60425.0,31,20.8,5,,84,2,3,1,77.3,69.1,951,web,Android,TR,Mon,0,budget
10594,74,31422.0,43,26.2,8,116.0,230,2,3,1,92.1,79.1,1291,web,iOS,TR,Thu,0,budget
10595,54,147796.0,51,18.1,4,201.0,486,0,1,0,55.4,71.2,1549,app,Desktop,DE,Mon,0,budget
10596,32,28195.0,10,25.6,8,164.0,210,3,3,0,63.3,42.3,300,app,Desktop,IN,Fri,0,budget
10597,73,50248.0,67,14.4,5,116.0,188,0,1,0,91.0,52.5,2022,web,Android,US,Tue,0,budget
10598,56,22207.0,97,10.6,5,66.0,163,1,2,0,,59.9,2925,web,Desktop,TR,Mon,0,budget
10599,41,55478.0,54,6.4,8,379.0,192,0,0,0,,57.4,1628,mixed,Android,US,Fri,0,budget
10600,64,70146.0,50,13.7,8,,35,1,3,0,48.3,59.6,1526,app,Android,TR,Sun,0,budget
10601,21,47345.0,59,25.9,7,,119,1,2,0,56.4,0.0,1789,app,Android,US,Mon,1,budget
10602,62,41823.0,62,9.4,11,,54,0,1,0,29.9,39.9,1884,store,Android,TR,Fri,0,budget
10603,21,26304.0,65,29.4,6,129.0,194,1,3,0,56.2,51.9,1958,mixed,Desktop,US,Wed,0,budget
10604,52,23553.0,38,27.4,4,502.0,74,0,1,0,54.2,88.1,1152,mixed,Desktop,US,Fri,0,budget
10605,32,20852.0,57,27.3,7,240.0,263,1,4,1,56.1,21.0,1724,app,Desktop,DE,Mon,0,budget
10606,37,44101.0,99,24.8,10,150.0,48,0,2,0,24.1,99.3,2991,store,iOS,US,Tue,0,loyal
10607,49,46134.0,40,6.4,1,272.0,96,0,3,0,48.7,9.2,1223,store,iOS,TR,Fri,0,budget
10608,38,13589.0,40,19.5,6,115.0,57,1,4,0,19.6,11.4,1218,app,iOS,TR,Tue,0,budget
10609,62,33134.0,84,18.6,8,380.0,259,0,4,0,3.9,42.0,2530,store,Android,DE,Sun,0,budget
10610,27,15119.0,106,37.7,6,89.0,265,1,4,0,13.7,59.2,3193,store,Desktop,DE,Thu,0,loyal
10611,58,38517.0,41,,9,612.0,239,0,1,0,76.5,98.6,1241,web,iOS,DE,Fri,0,budget
10612,72,164455.86043109038,52,16.3,4,858.0,184,0,3,0,34.2,57.8,1586,web,Desktop,IN,Sat,0,budget
10613,62,28929.0,18,3.0,8,250.0,26,1,5,1,24.2,70.5,542,store,Android,DE,Sat,0,budget
10614,21,36674.0,30,20.5,13,509.0,141,0,2,0,37.3,55.0,916,store,Android,IN,Thu,0,budget
10615,30,35534.0,43,16.3,7,82.0,92,0,1,0,,50.8,1300,app,Android,TR,Wed,1,budget
10616,20,47731.0,26,25.1,11,294.0,131,1,5,1,0.0,96.6,808,web,Android,BR,Sun,0,loyal
10617,37,19871.0,28,38.1,9,219.0,105,1,3,0,63.1,54.4,856,app,iOS,BR,Wed,0,budget
10618,38,154845.0,70,28.0,4,290.0,162,1,5,1,39.1,5.5,2108,store,Android,US,Mon,0,budget
10619,24,26421.0,57,13.0,4,,214,0,1,0,62.5,26.3,1717,web,iOS,DE,Fri,0,budget
10620,75,226810.9301199304,95,5.7,8,523.0,536,0,4,1,54.9,31.0,2864,web,iOS,US,Fri,0,impulsive
10621,37,40103.0,17,7.9,6,322.0,99,1,3,1,61.1,49.4,522,store,Android,IN,Fri,0,budget
10622,70,16760.0,104,1.0,5,66.0,144,1,3,0,54.9,70.1,3147,app,iOS,US,Sun,0,budget
10623,58,35973.0,97,35.2,5,154.0,192,1,2,0,30.2,34.9,2937,web,iOS,IN,Mon,0,budget
10624,51,25625.0,6,36.1,5,348.0,296,1,4,2,40.3,52.4,204,app,iOS,US,Thu,1,budget
10625,48,57807.0,58,20.3,9,164.0,143,1,2,0,37.1,36.0,1744,mixed,Android,TR,Sun,0,budget
10626,20,51534.0,94,1.0,1,250.0,332,1,2,0,35.6,54.3,2846,web,Android,TR,Thu,0,budget
10627,21,56085.0,115,18.9,7,166.0,191,0,0,0,69.4,69.7,3477,app,iOS,DE,Thu,0,budget
10628,37,34097.0,86,28.2,11,781.0,50,0,3,0,98.6,51.3,2605,app,Android,BR,Mon,1,budget
10629,21,51298.0,112,21.2,13,574.0,61,1,1,0,61.3,0.0,3365,web,Android,US,Mon,0,budget
10630,71,72054.0,101,10.4,9,307.0,9,0,4,1,80.0,100.0,3042,app,Desktop,IN,Sun,0,budget
10631,38,35768.0,3,16.4,2,293.0,111,2,4,0,60.5,49.8,119,mixed,Desktop,TR,Mon,0,budget
10632,58,22575.0,46,21.8,1,339.0,202,1,2,0,46.7,28.5,1382,app,Android,US,Tue,0,budget
10633,22,20814.0,18,24.8,7,303.0,49,0,3,0,27.7,40.3,551,app,Desktop,US,Thu,0,budget
10634,36,39101.0,63,23.1,11,200.0,88,0,4,0,47.7,69.6,1916,web,Desktop,IN,Sun,0,budget
10635,20,27289.0,68,,10,125.0,236,2,2,0,24.6,45.6,2067,web,iOS,IN,Thu,0,budget
10636,34,37772.0,3,13.5,5,421.0,443,2,6,2,76.6,66.5,104,web,Desktop,DE,Wed,0,budget
10637,37,15502.0,51,26.2,11,542.0,76,1,5,0,47.8,71.3,1551,web,iOS,TR,Fri,0,budget
10638,43,14620.0,19,26.9,1,,144,1,2,0,41.8,99.3,575,web,iOS,US,Tue,0,budget
10639,29,30339.0,35,35.6,7,76.0,296,0,1,0,22.9,24.7,1062,app,Android,TR,Wed,0,budget
10640,63,44947.0,77,14.5,6,,246,1,2,0,44.5,56.0,2316,,iOS,US,Sat,0,budget
10641,69,10735.0,93,,7,233.0,157,0,3,2,27.3,65.0,2805,web,Desktop,US,Fri,0,budget
10642,60,98759.0,68,5.7,6,145.0,147,1,3,0,66.8,32.7,2063,app,iOS,TR,Fri,1,budget
10643,28,56994.0,26,26.5,9,841.0,127,0,0,0,,100.0,806,mixed,Android,US,Wed,0,budget
10644,25,71382.0,103,12.2,6,432.0,142,1,5,1,,79.2,3097,app,Desktop,BR,Tue,0,loyal
10645,45,38446.0,111,24.2,4,559.0,24,0,3,0,42.1,67.0,3346,app,iOS,DE,Mon,0,budget
10646,68,38334.0,106,12.9,7,559.0,503,2,3,1,55.6,55.1,3189,app,Android,US,Sat,0,budget
10647,68,56638.0,118,,7,94.0,120,0,1,0,42.2,93.6,3568,,iOS,IN,Sat,0,budget
10648,73,19537.0,113,14.7,3,318.0,103,1,3,0,20.2,50.5,3408,web,Desktop,US,Sun,0,budget
10649,40,33250.0,61,17.5,6,290.0,93,1,1,0,67.0,76.3,1849,web,iOS,US,Sat,0,budget
10650,73,44900.0,111,13.4,6,176.0,300,2,2,0,50.4,42.5,3331,web,Desktop,US,Mon,0,budget
10651,41,57595.0,43,14.9,6,172.0,359,1,6,1,51.1,46.4,1315,app,Desktop,TR,Sun,0,impulsive
10652,44,30201.0,53,15.7,7,51.0,48,0,0,0,34.7,65.4,1593,web,Android,TR,Tue,0,budget
10653,28,50689.0,108,14.8,6,261.0,181,1,4,1,63.7,66.2,3248,app,Android,TR,Thu,0,budget
10654,51,38722.0,53,,7,57.0,289,0,2,0,50.1,5.4,1590,web,Android,DE,Thu,1,budget
10655,23,41789.0,68,30.4,5,330.0,151,1,4,0,49.6,77.7,2046,app,iOS,IN,Fri,0,budget
10656,20,21179.0,64,26.6,6,213.0,77,0,3,1,52.6,39.3,1920,web,Android,BR,Thu,1,budget
10657,21,52250.0,76,,12,120.0,175,1,3,0,44.6,25.8,2293,app,Android,IN,Thu,0,budget
10658,57,36654.0,57,33.6,7,151.0,274,0,6,1,62.4,52.4,1731,web,Desktop,TR,Tue,0,budget
10659,34,74812.0,3,19.2,7,207.0,30,2,2,0,76.5,43.6,112,app,Android,TR,Sat,0,budget
10660,32,37375.0,115,,7,158.0,78,0,0,0,64.8,63.3,3462,web,Android,TR,Sat,1,budget
10661,66,39798.0,80,24.5,9,126.0,63,1,2,0,96.5,91.9,2413,app,Desktop,TR,Tue,1,budget
10662,44,50284.0,46,16.9,8,,174,0,1,0,34.3,67.0,1397,mixed,Android,TR,Fri,0,budget
10663,34,59018.0,89,22.8,9,431.0,187,0,1,0,72.0,83.4,2679,web,Desktop,TR,Thu,0,budget
10664,50,10660.0,110,18.0,2,293.0,111,1,5,0,43.3,0.0,3313,web,Android,US,Thu,0,budget
10665,54,54944.0,29,4.6,14,168.0,440,1,1,0,85.6,100.0,892,web,iOS,TR,Tue,0,budget
10666,48,29538.0,120,,11,318.0,191,1,1,0,48.3,46.2,3609,mixed,Android,TR,Tue,0,budget
10667,70,88505.3241567104,75,15.3,7,897.0,98,0,3,1,,78.7,2258,app,Desktop,TR,Wed,0,budget
10668,34,63913.0,117,22.6,11,325.0,211,1,2,0,25.7,77.9,3538,web,Desktop,BR,Sun,0,budget
10669,47,67680.0,80,19.7,7,182.0,99,1,1,0,20.0,60.5,2401,mixed,iOS,TR,Fri,0,budget
10670,43,29751.0,40,10.6,5,143.0,222,1,1,0,,52.3,1225,web,iOS,US,Fri,0,budget
10671,48,34296.0,35,30.6,5,175.0,40,0,1,0,26.2,73.9,1050,web,,TR,Wed,0,budget
10672,26,31496.0,65,1.0,6,247.0,94,1,2,0,53.5,39.9,1975,app,iOS,TR,Tue,0,budget
10673,45,65881.0,49,10.1,9,53.0,191,1,4,1,,35.5,1479,web,Android,IN,Tue,0,budget
10674,20,23245.0,33,17.0,8,,219,2,5,0,34.2,79.8,1012,store,Desktop,TR,Mon,0,loyal
10675,58,29445.0,24,26.3,9,253.0,364,1,2,0,33.2,58.2,727,app,Android,TR,Mon,0,budget
10676,60,50429.0,109,21.3,9,348.0,59,0,2,0,30.2,53.1,3285,app,,US,Thu,0,budget
10677,23,21335.0,119,21.9,8,99.0,165,0,1,0,34.7,51.1,3578,app,iOS,IN,Mon,0,budget
10678,25,75385.0,68,22.5,2,58.0,104,0,0,0,60.2,42.9,2053,web,iOS,TR,Mon,1,budget
10679,39,21017.0,83,18.3,9,162.0,81,1,5,0,38.0,96.5,2490,web,Android,TR,Mon,1,loyal
10680,22,46959.0,47,5.3,8,142.0,79,1,5,1,,22.6,1423,app,Android,US,Fri,0,budget
10681,26,17476.0,40,,6,390.0,52,0,5,0,26.0,52.1,1213,web,iOS,TR,Tue,0,budget
10682,65,29149.0,117,21.8,8,96.0,194,1,5,0,24.6,45.4,3513,web,Android,US,Fri,0,budget
10683,42,12740.0,61,32.0,10,93.0,234,2,2,0,63.2,38.2,1857,web,iOS,TR,Thu,0,budget
10684,70,46241.0,85,3.3,7,,64,1,3,0,1.0,31.2,2557,app,iOS,US,Sun,0,budget
10685,37,48964.0,40,27.2,9,106.0,169,0,2,0,26.7,67.6,1204,store,Desktop,US,Fri,0,budget
10686,54,21294.0,19,18.6,6,189.0,125,0,4,0,33.8,40.3,577,web,iOS,IN,Thu,0,budget
10687,57,29383.0,55,9.9,5,219.0,111,2,1,0,60.0,30.4,1663,app,Desktop,TR,Mon,0,budget
10688,59,28098.0,61,15.1,8,240.0,96,0,3,1,45.2,45.5,1836,web,iOS,US,Sat,0,budget
10689,44,48090.0,115,11.4,5,135.0,33,1,2,0,24.6,35.4,3475,web,Android,TR,Fri,1,budget
10690,58,24061.0,64,18.1,9,491.0,153,1,2,0,60.3,57.0,1949,store,Android,TR,Tue,0,budget
10691,65,44171.0,5,,8,145.0,30,2,3,0,67.5,76.4,177,app,iOS,US,Fri,0,budget
10692,60,47938.0,71,22.6,6,46.0,103,1,1,0,33.2,75.0,2155,app,Android,DE,Mon,0,budget
10693,54,180384.2189176889,48,19.1,2,1311.0,192,0,0,0,45.1,48.4,1452,web,Desktop,US,Sat,0,budget
10694,23,81063.0,78,15.4,10,94.0,234,0,2,0,32.6,27.3,2362,web,iOS,DE,Fri,0,budget
10695,33,60411.0,35,1.0,6,351.0,178,0,2,0,47.2,25.9,1066,,Desktop,IN,Sat,0,budget
10696,37,31705.0,84,,13,356.0,458,2,2,0,70.7,48.6,2549,app,Android,TR,Fri,0,budget
10697,23,66405.0,102,,8,156.0,75,0,2,0,63.9,27.6,3071,store,Desktop,TR,Fri,0,budget
10698,35,71460.0,8,13.8,4,159.0,160,2,2,0,18.9,43.4,251,mixed,Android,TR,Mon,0,budget
10699,51,536314.7539976495,103,,3,472.0,166,1,2,0,43.8,22.9,3097,app,iOS,TR,Mon,0,budget
10700,59,27047.0,96,25.0,14,374.0,23,1,3,0,72.0,56.0,2881,,iOS,TR,Wed,0,budget
10701,36,24599.0,4,18.2,5,57.0,60,0,1,0,32.0,63.5,136,app,Android,IN,Sat,1,budget
10702,63,29725.0,12,12.7,5,170.0,182,0,1,0,48.2,74.3,370,app,Desktop,TR,Thu,0,budget
10703,25,29442.0,78,20.9,9,295.0,131,2,1,0,62.8,67.3,2347,web,iOS,DE,Wed,0,budget
10704,41,28841.0,23,24.9,10,285.0,152,3,2,0,76.6,90.2,707,app,iOS,IN,Thu,0,budget
10705,47,24708.0,93,19.7,10,269.0,61,2,4,0,44.7,80.8,2818,app,Android,DE,Thu,0,budget
10706,59,22067.0,63,19.8,3,,244,0,2,1,98.4,81.9,1902,web,Android,IN,Fri,0,budget
10707,65,27656.0,99,5.4,6,175.0,9,0,1,0,,42.0,2997,app,Desktop,DE,Tue,0,budget
10708,70,38627.0,117,24.9,7,372.0,264,1,1,0,74.6,36.1,3512,app,iOS,TR,Sun,1,budget
10709,49,39153.0,101,26.5,3,29.0,136,1,1,0,76.0,60.6,3057,app,iOS,IN,Tue,0,budget
10710,66,41889.0,2,8.5,7,93.0,341,1,1,0,64.0,56.6,88,app,Android,US,Sat,0,budget
10711,38,53344.0,42,24.3,8,146.0,100,2,5,0,63.1,52.5,1272,web,Desktop,TR,Mon,0,budget
10712,73,42419.0,104,22.6,2,301.0,93,2,2,0,40.7,40.5,3127,web,iOS,IN,Sun,0,budget
10713,72,59012.0,21,23.0,3,79.0,421,1,2,0,62.5,100.0,644,app,Android,DE,Fri,0,budget
10714,38,53721.0,49,21.0,6,304.0,73,0,1,0,55.2,81.8,1474,app,iOS,TR,Fri,1,budget
10715,26,40001.0,34,,11,309.0,79,0,1,0,0.0,100.0,1037,app,iOS,US,Sat,0,budget
10716,41,12463.0,12,12.1,3,52.0,23,0,1,0,19.2,47.3,360,mixed,Desktop,BR,Sun,0,budget
10717,53,21653.0,53,12.6,4,563.0,164,0,0,0,,57.7,1591,app,Android,IN,Fri,0,budget
10718,25,17732.0,5,14.8,6,325.0,243,1,3,0,35.9,75.0,172,store,Desktop,US,Wed,0,budget
10719,46,26093.0,36,32.2,7,161.0,575,2,4,0,42.2,87.0,1081,app,Android,TR,Tue,0,budget
10720,58,29536.0,94,26.6,8,124.0,288,1,4,0,78.2,52.3,2838,web,Android,TR,Thu,0,budget
10721,73,45044.0,100,12.6,7,251.0,275,1,4,0,31.0,6.1,3017,,Android,US,Mon,0,budget
10722,21,8000.0,48,8.1,6,524.0,47,1,1,0,0.0,48.0,1452,web,iOS,TR,Thu,1,budget
10723,25,36271.0,44,24.9,5,90.0,293,1,1,0,24.3,91.6,1338,web,Android,IN,Wed,0,budget
10724,38,19886.0,53,17.9,6,45.0,259,0,5,1,37.3,66.2,1599,store,Android,US,Tue,0,budget
10725,18,24083.0,81,1.0,5,502.0,230,0,2,1,59.9,79.1,2433,app,,DE,Thu,0,budget
10726,53,21495.0,113,12.0,6,392.0,259,1,5,1,16.2,100.0,3414,app,Android,TR,Fri,0,loyal
10727,73,51856.0,35,36.1,8,191.0,114,0,6,0,59.5,45.2,1053,mixed,iOS,DE,Sun,0,budget
10728,26,18308.0,114,1.0,4,199.0,272,1,1,0,60.7,0.0,3439,web,Android,US,Thu,0,budget
10729,54,20173.0,112,28.1,4,,130,1,3,0,78.6,66.0,3382,store,iOS,DE,Fri,0,budget
10730,71,45015.0,45,17.6,7,442.0,55,1,4,1,82.3,56.1,1379,web,Desktop,IN,Fri,0,budget
10731,35,33721.0,100,25.7,6,115.0,353,1,2,0,29.5,100.0,3008,mixed,Desktop,US,Sun,0,loyal
10732,45,48678.0,58,15.1,4,117.0,319,0,2,0,27.7,84.4,1744,web,iOS,US,Wed,1,budget
10733,34,25279.0,54,13.7,5,101.0,100,1,1,0,51.8,73.9,1637,app,Desktop,TR,Mon,0,budget
10734,18,32491.0,41,17.5,12,271.0,97,1,2,0,44.6,84.1,1234,web,Android,TR,Wed,1,budget
10735,68,27143.0,50,14.7,9,369.0,33,1,2,0,75.9,30.0,1513,web,Android,DE,Mon,0,budget
10736,68,28560.0,91,16.3,9,204.0,117,3,1,0,79.2,45.7,2750,web,Android,US,Mon,0,budget
10737,65,46450.0,65,15.9,4,281.0,203,2,4,1,21.8,61.8,1953,store,iOS,US,Sat,1,loyal
10738,59,43667.0,110,23.2,5,192.0,166,1,3,0,,0.0,3304,web,iOS,US,Mon,0,budget
10739,68,27810.0,9,9.5,2,70.0,364,0,1,0,59.8,58.2,293,web,Desktop,DE,Thu,0,budget
10740,73,45832.0,56,25.8,5,146.0,109,1,1,0,26.7,57.6,1697,app,Android,IN,Sun,0,budget
10741,35,28272.0,82,23.1,4,117.0,228,0,1,0,5.7,80.8,2477,web,iOS,US,Tue,0,budget
10742,58,26737.0,1,17.3,2,164.0,241,1,2,0,41.7,100.0,43,web,iOS,TR,Thu,0,budget
10743,33,51645.0,68,22.5,14,126.0,67,2,5,1,77.3,70.7,2042,mixed,,TR,Mon,0,budget
10744,68,29904.0,33,18.2,6,364.0,591,0,4,1,3.5,67.5,1010,app,Android,US,Fri,1,impulsive
10745,21,121509.29803009708,96,18.0,8,187.0,717,0,1,0,53.4,36.6,2892,app,Android,US,Sun,0,budget
10746,55,23158.0,62,21.2,4,419.0,169,0,2,0,31.8,69.5,1870,store,Desktop,US,Fri,0,budget
10747,28,40017.0,109,1.0,4,168.0,108,1,2,0,19.5,61.7,3282,web,Android,TR,Fri,0,budget
10748,18,56266.0,110,18.5,12,295.0,65,2,1,0,64.9,38.5,3318,app,Desktop,US,Wed,0,budget
10749,55,30227.0,112,16.5,7,59.0,249,3,3,0,39.0,45.5,3374,app,Android,BR,Thu,0,budget
10750,28,38390.0,52,31.0,8,174.0,97,0,2,0,61.2,61.2,1584,mixed,Android,TR,Thu,0,budget
10751,59,48027.0,53,17.7,7,,219,2,3,0,24.1,90.6,1618,store,iOS,DE,Tue,0,loyal
10752,29,29622.0,102,22.2,8,382.0,65,1,4,0,38.2,72.9,3066,web,Android,BR,Fri,1,budget
10753,69,39487.0,26,25.0,7,229.0,139,1,2,0,71.1,38.9,808,web,iOS,TR,Tue,0,budget
10754,75,39507.0,106,5.9,10,316.0,388,1,2,0,81.6,61.0,3204,app,Android,DE,Sat,0,budget
10755,37,34814.0,52,5.9,9,152.0,34,0,1,0,87.3,19.4,1560,app,Android,TR,Fri,0,budget
10756,69,27617.0,45,27.8,10,134.0,108,1,3,0,90.1,46.7,1373,store,Android,US,Sat,1,budget
10757,41,35359.0,21,,9,136.0,57,1,1,0,13.8,24.8,647,app,Android,US,Wed,0,budget
10758,62,26363.0,18,31.5,6,291.0,239,2,7,0,22.0,54.9,550,web,Desktop,DE,Wed,1,budget
10759,28,45083.0,68,15.3,7,100.0,218,1,3,0,61.0,76.6,2058,web,Android,TR,Thu,0,budget
10760,69,27206.0,38,8.9,5,202.0,115,0,0,0,67.2,15.6,1145,mixed,Desktop,US,Thu,0,budget
10761,32,31853.0,66,26.4,13,286.0,230,0,2,0,52.1,23.0,1988,app,Android,US,Sun,0,budget
10762,54,59042.0,43,12.2,7,247.0,118,0,5,1,71.2,62.7,1298,app,iOS,IN,Fri,0,budget
10763,20,26354.0,74,16.3,5,112.0,518,1,4,1,18.8,11.7,2226,,Desktop,IN,Fri,1,budget
10764,43,42615.0,6,6.3,14,298.0,68,0,3,0,62.4,85.0,208,web,Android,US,Fri,0,budget
10765,36,65220.0,57,,2,473.0,148,0,1,0,56.1,16.6,1722,app,Android,IN,Thu,0,budget
10766,40,30808.0,47,19.8,8,338.0,43,2,4,0,0.0,51.0,1416,web,Android,BR,Mon,1,budget
10767,23,63008.0,57,13.1,5,163.0,17,1,1,0,54.5,52.2,1721,mixed,Desktop,TR,Thu,0,budget
10768,63,47233.0,24,13.3,7,152.0,220,1,2,0,93.7,24.0,721,app,Android,TR,Tue,1,budget
10769,59,29446.0,28,24.0,6,75.0,155,1,6,1,49.4,50.9,860,web,iOS,DE,Tue,0,budget
10770,28,51308.0,45,19.5,8,139.0,140,1,2,0,80.3,56.7,1351,app,Android,BR,Tue,0,budget
10771,73,22908.0,111,17.1,5,69.0,134,2,1,0,33.9,30.0,3338,web,Android,US,Mon,0,budget
10772,71,44951.0,66,19.0,6,170.0,67,0,1,0,20.9,52.5,1998,mixed,Android,TR,Sat,0,budget
10773,22,35318.0,119,28.0,7,107.0,290,1,3,0,,15.7,3582,web,Android,TR,Thu,0,budget
10774,30,17640.0,22,2.2,6,246.0,52,1,3,1,,46.8,689,web,Android,BR,Thu,0,budget
10775,53,21872.0,73,18.6,1,,37,1,2,0,55.0,83.0,2199,app,iOS,TR,Mon,0,budget
10776,46,26047.0,33,20.3,7,164.0,121,0,4,1,83.9,43.0,998,web,Android,US,Thu,0,budget
10777,51,16707.0,94,9.4,10,351.0,154,2,2,0,75.4,53.0,2831,app,iOS,TR,Tue,0,budget
10778,26,33377.0,32,31.9,14,75.0,347,1,3,0,18.9,65.7,973,web,Android,TR,Sat,0,budget
10779,61,40065.0,105,34.9,7,69.0,338,1,2,0,34.5,11.0,3160,web,iOS,US,Fri,0,budget
10780,71,54437.0,31,,3,178.0,141,0,4,1,28.3,55.3,954,app,Android,DE,Tue,0,budget
10781,34,31146.0,40,5.7,8,,109,0,1,0,69.0,34.5,1229,store,iOS,IN,Tue,0,budget
10782,42,77172.0,19,25.3,9,61.0,25,1,5,0,76.1,85.4,599,app,,US,Fri,0,budget
10783,57,23658.0,96,22.9,11,59.0,138,1,4,0,54.8,64.4,2883,mixed,Desktop,US,Wed,0,budget
10784,43,40992.0,65,19.8,11,67.0,63,0,1,0,36.5,6.1,1978,app,iOS,BR,Sun,1,budget
10785,47,58526.0,105,18.4,5,232.0,139,1,1,0,39.1,39.2,3172,store,Desktop,US,Tue,0,budget
10786,20,23111.0,57,28.7,6,178.0,143,1,1,0,70.3,50.4,1732,web,Android,DE,Tue,0,budget
10787,61,36869.0,73,28.9,9,326.0,574,1,3,0,14.6,70.6,2202,app,iOS,TR,Sat,0,budget
10788,39,59137.0,62,16.6,7,297.0,162,1,2,0,,41.7,1877,web,Android,DE,Mon,0,budget
10789,29,88458.0,90,29.2,5,125.0,80,1,3,0,,76.1,2706,,Android,DE,Thu,0,loyal
10790,36,14041.0,101,8.6,10,162.0,54,0,2,0,50.3,57.2,3043,web,Android,US,Sun,0,budget
10791,57,22749.0,27,12.4,4,182.0,77,0,0,0,29.4,97.5,811,app,Desktop,IN,Thu,1,budget
10792,29,65185.0,68,17.1,7,277.0,318,1,5,0,,71.2,2042,store,Android,IN,Thu,0,loyal
10793,22,38435.0,95,10.2,11,61.0,124,1,2,0,54.9,51.1,2866,web,Android,DE,Thu,0,budget
10794,73,26452.0,54,12.1,5,349.0,245,2,4,1,0.0,49.1,1646,store,Android,IN,Tue,0,budget
10795,63,26174.0,90,16.6,8,136.0,59,0,0,0,,81.5,2710,app,iOS,US,Tue,1,budget
10796,75,18359.0,23,25.4,13,,189,2,1,0,51.6,52.5,707,web,iOS,TR,Mon,0,budget
10797,69,54116.0,100,,4,284.0,109,1,5,0,60.1,47.0,3003,app,Android,TR,Fri,0,budget
10798,42,102208.0,68,4.3,11,398.0,23,1,3,0,58.8,23.8,2044,web,Android,TR,Sat,0,budget
10799,69,74137.0,111,26.8,5,625.0,230,0,1,0,34.2,0.0,3345,web,Android,US,Sun,0,budget
10800,31,126913.0,103,2.9,8,204.0,73,2,1,0,19.7,29.8,3110,app,iOS,DE,Sun,0,budget
10801,69,30711.0,104,19.8,9,212.0,145,0,2,0,43.9,15.8,3131,web,Android,DE,Thu,0,budget
10802,32,26688.0,7,17.2,8,288.0,108,1,2,0,27.6,88.5,232,web,Android,IN,Wed,1,budget
10803,63,34208.0,109,28.1,11,154.0,500,1,3,0,36.7,59.4,3277,store,iOS,TR,Tue,0,budget
10804,75,27368.0,86,25.1,6,300.0,77,0,1,0,86.6,17.3,2606,web,iOS,TR,Thu,0,budget
10805,51,40668.0,32,22.8,5,86.0,19,1,1,0,20.5,99.8,979,web,,DE,Mon,0,budget
10806,60,53886.0,62,2.9,2,,63,1,2,0,89.6,75.5,1876,web,Desktop,DE,Mon,0,budget
